Gender,Dob,PIN,Curr_res_yr,Curr_res,Rent,Deps,Marital,Qualification,Credit_score,Religion,Category,Res_stat,Occupation,Salaried,Emp_pin,Curr_emp_yr,Gross_monthly_in,Net_monthly_in,Avg_monthly_exp,Prop,Veh,FD,PPF,PF,Investments,SLIP,Amt,Tenor,Returned
1,1986,110063,21,2,7000,2,0,0,575,3,3,1,0,2,110012,21,238974,50595,20782,161958,10873,29354,31014,46418,84300,160929,4044827,8,0
0,1957,110047,35,2,10000,1,2,2,371,1,3,0,1,1,110065,35,49665,18830,12271,175571,135189,57050,43384,41002,18012,131747,3413757,4,1
1,1962,110069,5,3,12000,4,1,2,471,1,3,1,1,0,110048,5,124370,58270,45537,223286,102611,59430,11852,21105,30571,178085,2977692,20,0
1,1960,110090,14,0,6000,3,0,2,682,2,0,2,2,3,110012,14,20009,33522,22562,136716,167760,53054,19098,51703,233065,395054,1757187,28,1
1,1991,110088,15,2,0,2,2,0,340,1,2,1,2,3,110056,15,182494,20676,20238,141168,130987,57324,56705,22741,21556,273400,450336,32,1
2,1994,110090,12,1,23000,5,0,0,383,3,2,2,1,2,110031,12,169468,30395,54934,53650,152387,55950,23095,59369,98775,420643,2471786,4,1
0,1980,110032,53,0,14000,9,1,2,329,0,3,2,0,2,110056,53,241101,57350,50660,248701,240909,39934,20844,53995,148906,398672,720303,10,0
2,1978,110097,57,2,16000,2,1,2,354,3,3,2,1,3,110018,57,237653,36316,37661,170684,83630,44160,37222,54121,216470,465175,1789496,24,0
0,1990,110019,13,3,22000,4,2,0,715,3,2,1,1,0,110088,13,234546,26831,35273,62586,17259,48855,44425,28261,236948,244126,3575517,10,1
0,1977,110029,24,0,18000,2,2,2,685,0,3,0,2,3,110089,24,161205,49221,25571,32495,163386,24574,33967,37452,112988,441439,2762370,12,0
1,1962,110035,54,1,8000,0,1,1,583,1,1,2,2,3,110096,54,249727,13806,18181,173959,138161,28798,33409,13576,142111,251776,4889182,12,0
2,1992,110021,53,2,16000,9,0,1,502,2,2,2,2,3,110083,53,95700,41583,29801,126165,83636,33421,34331,39675,103489,495183,1089066,20,1
0,1974,110041,33,1,20000,1,2,1,536,2,3,2,0,3,110098,33,206890,38458,40660,175205,54734,11577,30192,12289,92523,323683,752708,12,1
1,1979,110071,40,0,20000,1,2,2,309,0,1,2,1,3,110085,40,123415,48293,46552,91246,66398,51259,41263,30286,105162,337941,789681,32,0
2,1985,110100,1,0,10000,8,1,2,596,1,1,2,0,1,110062,1,19717,41641,52960,165721,156278,46424,42836,52616,54885,308554,2306340,28,0
0,1988,110055,35,1,20000,6,2,1,682,0,0,2,1,1,110089,35,244415,43356,27261,239522,142992,54968,57383,59313,154582,265383,1621683,4,1
2,1969,110073,62,3,5000,6,1,0,883,2,3,0,1,2,110045,62,77000,24472,40948,27595,164722,31438,28383,26647,40751,243149,3093478,10,1
2,1985,110025,19,2,23000,4,2,0,362,2,0,1,0,3,110054,19,155585,10936,56288,218444,108337,42507,28998,51054,124901,20878,4468983,8,0
2,1980,110014,44,1,23000,2,2,0,495,1,1,2,1,0,110049,44,156110,42554,42679,164240,193628,35699,28599,21197,201153,66095,293804,10,0
1,1965,110068,57,1,8000,8,0,0,832,1,1,1,2,4,110073,57,185521,42167,23340,247367,41846,17178,36896,18309,197552,197723,4147280,28,0
1,1993,110072,37,0,23000,8,2,0,456,2,2,1,2,0,110051,37,46014,28404,55777,241114,37608,15427,22168,57852,90272,208556,271748,12,1
2,1994,110092,51,1,17000,0,2,1,834,0,1,2,2,1,110031,51,31430,15721,43826,100480,169005,14915,49191,19524,160294,397538,2287718,20,0
2,1983,110058,23,2,10000,1,1,2,829,1,2,0,0,3,110074,23,125449,26881,40360,106643,10516,39538,57768,39736,226607,152382,773480,32,0
2,1976,110059,19,0,6000,3,0,2,756,3,3,1,0,1,110024,19,10921,13217,52931,108453,136391,23164,46485,59274,241846,190977,1849346,8,0
0,1982,110021,11,0,0,8,2,0,535,3,3,0,1,1,110055,11,50760,52620,26991,19671,90995,20470,10951,50585,235099,424610,4621593,20,0
1,1983,110099,30,0,19000,0,2,0,351,2,0,1,0,4,110021,30,46765,10099,36069,55469,63599,51987,27457,17251,85321,436601,1996769,4,0
2,1975,110091,60,2,8000,3,2,2,663,2,2,1,0,0,110064,60,170469,56332,23033,62734,199839,12537,12156,23683,176155,324040,2392217,4,1
1,1966,110091,9,2,6000,7,0,2,713,0,2,0,2,1,110100,9,46748,43633,21857,199773,89491,14106,33790,42649,216340,303351,1070401,8,0
2,1989,110031,27,2,10000,7,0,1,582,3,3,2,0,1,110050,27,102659,37180,23803,211702,31705,24022,18913,38617,50329,53415,1192190,28,0
1,1958,110077,64,1,20000,3,0,0,638,3,1,0,2,3,110009,64,43880,48017,25234,15196,28922,42510,28884,58634,158118,46187,1768786,10,1
2,1982,110027,31,0,13000,3,0,2,866,0,3,1,1,3,110059,31,225480,16701,19762,121727,203793,33827,52980,41616,151944,238042,293652,24,1
0,1990,110050,32,2,9000,8,2,1,386,2,2,2,1,1,110040,32,51400,38390,15740,238154,158836,46483,16232,12595,52984,142215,3095862,28,1
1,1956,110089,24,3,17000,0,1,2,332,2,2,1,2,2,110093,24,74815,45285,40403,195190,217360,11092,10612,28663,174411,322884,2505960,32,1
0,1972,110087,66,2,7000,0,2,2,490,2,1,0,1,4,110098,66,174766,53117,51825,51982,76540,10679,21947,14058,226617,395128,4525978,24,1
2,1964,110096,59,2,20000,5,2,2,643,3,0,1,1,1,110076,59,112652,21653,29908,159376,73493,12746,58196,14977,17805,435196,962954,8,1
2,1958,110091,36,2,15000,4,0,2,398,0,3,2,2,0,110040,36,69203,14255,44855,121310,213459,43126,26546,55974,67505,108256,906102,15,0
2,1951,110004,30,1,5000,3,2,2,319,1,0,0,0,1,110037,30,49275,51249,16759,14627,186591,42120,29779,49703,223825,199323,2724089,32,1
1,1982,110064,26,0,16000,9,2,2,854,0,3,1,1,0,110086,26,16535,51657,57427,179479,71410,49336,26295,55680,20742,182929,2243945,24,1
0,1962,110047,62,1,18000,9,0,1,458,3,1,2,2,4,110008,62,110086,34243,13039,162248,247107,40765,27191,34613,128522,13537,599394,4,1
1,1972,110084,63,2,8000,5,1,0,516,0,1,2,2,1,110005,63,136543,21312,23546,133305,223272,15525,42973,24593,245942,30806,3229157,4,0
1,1951,110085,11,2,8000,8,0,2,602,3,3,2,1,2,110051,11,198747,36280,37980,67912,64329,16791,42620,39868,177302,90028,1896191,8,0
1,1980,110086,35,3,6000,3,1,0,366,3,0,2,2,1,110034,35,116737,51975,24131,232707,75549,39280,31036,37619,223162,495943,1090720,28,0
0,1997,110023,35,2,17000,5,0,0,566,0,3,1,1,1,110060,35,122186,16220,42450,72007,237591,53430,14880,31351,53661,411951,175042,10,1
1,1971,110022,16,0,19000,6,1,2,518,1,1,1,1,0,110053,16,239540,35057,40381,195995,169034,15796,25922,53366,108766,416194,410512,20,1
0,1954,110040,63,2,19000,9,2,1,435,0,0,1,0,1,110037,63,134803,15376,34381,54833,51268,25348,50328,48796,171498,242881,1403974,10,1
2,1995,110042,18,0,18000,0,2,0,459,2,0,2,2,4,110085,18,32531,59374,58746,73167,212279,17450,12896,27120,22061,181285,706472,24,1
0,1980,110003,32,2,21000,2,2,0,513,2,1,1,0,2,110064,32,15318,32581,38449,231516,96759,56304,53323,30429,178931,488111,3626637,4,1
1,1974,110009,18,1,16000,8,2,2,451,3,2,1,1,3,110016,18,77882,19781,33737,195826,92567,35681,51244,25722,217532,401165,2861530,15,0
2,1963,110023,58,3,14000,5,2,2,482,0,1,0,1,4,110100,58,26257,11852,34450,102334,133398,44307,24252,20305,230103,369811,3679768,24,0
0,1978,110055,8,1,7000,5,0,0,541,0,1,2,2,2,110071,8,37753,40538,49918,158448,78088,50550,50286,41376,57256,241441,568404,28,0
0,1966,110013,1,1,5000,6,1,1,647,2,1,0,2,0,110096,1,226796,11135,18421,88423,17726,45532,13326,55770,174237,165323,2948631,10,0
2,1980,110100,30,0,11000,5,2,1,835,1,3,2,1,2,110033,30,63727,42280,18363,228927,172973,15887,47584,49584,159904,231596,576376,20,1
1,1956,110072,65,3,14000,3,0,0,503,1,3,1,2,1,110096,65,145587,32398,20275,53338,106155,13773,54494,36348,93897,35702,1866920,20,0
0,1990,110056,26,3,9000,0,1,0,589,1,0,2,0,4,110003,26,235847,17734,38542,188922,244641,13927,26251,47542,156523,379099,1721452,15,1
2,1971,110029,29,3,9000,1,2,1,314,3,2,2,0,2,110040,29,32235,51141,50326,67289,173760,58186,21015,52010,193789,63887,3732901,32,1
1,1950,110036,49,0,6000,5,0,0,767,2,3,0,1,0,110096,49,212096,25965,43524,215302,55066,53970,43728,35268,242558,268213,4531531,24,1
1,1989,110030,13,2,16000,4,0,0,340,0,3,1,1,3,110010,13,249161,20672,31736,219394,87322,11823,22515,43801,39846,372518,2566663,12,0
2,1968,110086,2,3,0,6,0,2,815,3,1,0,0,1,110029,2,75446,13895,46193,229414,61120,42783,47313,33234,26232,402250,1919195,15,0
2,1993,110064,23,2,20000,9,2,2,472,2,3,2,0,3,110015,23,185348,32195,23486,125056,122255,23351,20369,17925,237751,226782,1620547,8,1
1,1961,110060,1,2,16000,1,0,1,570,3,1,0,0,3,110021,1,138685,15670,17249,134069,177269,17605,54059,15519,227661,282158,4338458,4,0
1,1962,110034,43,1,7000,7,0,0,710,0,3,0,1,2,110031,43,248834,46709,33624,249915,128781,35890,56753,37591,157885,253231,3210690,15,0
1,1977,110029,54,2,16000,8,0,1,609,0,2,2,2,2,110008,54,191107,28015,25642,74341,97649,46590,37428,43780,93692,333482,960495,32,1
0,1980,110092,46,3,21000,9,2,2,877,1,2,2,1,4,110019,46,166220,54087,38420,109714,233591,35969,54653,34294,173121,84963,4359643,10,0
0,1963,110091,22,3,11000,5,2,2,892,0,0,2,1,3,110043,22,119550,53350,48155,40128,74502,52074,28854,37513,102762,345518,865841,10,1
2,1985,110035,56,2,16000,4,1,0,531,2,0,2,2,3,110046,56,195484,24973,17687,122055,16719,34303,55391,37936,13329,340073,4579231,32,1
0,1992,110004,22,0,6000,7,0,2,753,0,2,2,0,3,110044,22,192719,37404,39407,61877,17296,24081,38172,38966,173183,396938,4830306,8,0
1,1974,110083,21,3,9000,1,1,1,892,1,3,2,2,2,110026,21,219707,12769,24307,65138,85523,15525,49282,19256,172725,341303,2262518,15,0
0,1987,110095,19,0,19000,5,0,0,551,3,3,2,2,1,110034,19,137961,46537,51959,15877,169368,22356,34879,25948,120553,12004,1117234,20,1
2,1957,110086,49,2,17000,4,2,0,647,1,2,0,1,4,110093,49,239774,42090,45889,44459,226426,31867,43108,24319,58783,374845,3314727,32,1
1,1989,110024,56,3,12000,6,1,1,599,2,2,1,1,0,110067,56,192950,46425,55280,135524,147476,56326,27272,32154,187539,190511,4543583,8,1
0,1973,110032,37,3,17000,3,0,1,803,0,2,1,2,0,110094,37,243105,30586,53689,83444,220801,36117,14560,41662,65476,181622,847330,28,0
0,1967,110021,53,3,18000,8,0,1,624,3,0,2,0,0,110022,53,57123,26070,44168,196111,204810,37269,53761,57392,173882,42418,2017544,8,1
1,1961,110007,59,1,11000,1,0,2,304,3,2,2,1,3,110059,59,81107,44064,49558,222993,214951,29987,38590,51548,219605,465224,2375208,24,1
0,1959,110093,22,1,23000,3,0,0,790,1,0,2,2,0,110076,22,186234,53110,26385,42598,214565,25177,19666,45708,109688,158592,568744,24,0
1,1990,110029,20,2,23000,7,1,2,719,2,0,0,2,3,110006,20,217210,11141,54003,81459,149802,52808,24561,37016,207106,432400,4016913,10,1
1,1952,110089,23,2,18000,3,2,1,484,1,0,2,1,2,110043,23,249448,30590,33084,117031,27306,31840,34091,22222,215004,155857,2005457,28,0
2,1966,110053,28,3,19000,5,0,2,694,0,3,2,2,4,110028,28,211065,33235,46065,175353,59347,50086,27863,16544,76955,391672,1917010,32,0
0,1991,110099,56,3,22000,8,1,2,337,3,2,2,0,1,110086,56,208861,59109,24668,147959,207695,23335,51895,52629,163741,315263,3475048,4,1
2,1991,110063,48,3,7000,6,2,2,633,3,1,2,2,2,110085,48,110150,35232,35644,43124,49125,13286,41048,18640,13160,281450,4662151,20,0
1,1952,110073,11,1,8000,1,0,0,825,0,3,0,2,1,110009,11,119969,33626,11743,201405,46198,44467,34798,58143,54688,350879,4691042,24,0
0,1976,110027,9,2,20000,4,2,0,811,1,3,1,0,4,110019,9,133009,14245,45722,112150,53717,24507,58968,13422,34646,306331,1489800,24,0
1,1976,110049,24,1,22000,7,1,1,671,2,0,0,2,1,110021,24,43158,20587,22721,112364,83988,20268,17532,18666,132965,240196,966651,12,1
2,1978,110079,13,1,12000,6,0,0,708,1,0,2,2,1,110011,13,144639,11301,11498,228664,33756,19517,49382,40667,181253,384212,2754316,12,1
0,1972,110057,26,1,5000,0,2,1,620,0,2,0,1,1,110042,26,46128,15738,51530,117663,18208,28467,22732,46572,52291,405668,1219673,32,1
2,1976,110081,16,0,14000,2,0,1,499,0,0,0,0,2,110018,16,110663,15059,33988,152956,56258,57921,36812,15282,98085,152770,1203077,8,1
1,1954,110084,7,0,10000,0,0,0,703,1,0,1,0,0,110031,7,66479,59328,24731,220014,28785,30039,38638,12369,102098,349498,1007771,15,1
2,1967,110079,41,0,14000,7,2,2,601,3,0,2,0,4,110053,41,27502,55801,50862,31005,97814,19988,16164,45085,91351,168142,3476090,10,1
1,1959,110093,36,0,19000,5,2,1,641,3,0,0,0,3,110013,36,110516,16645,50857,141953,177321,24651,31989,41738,19434,286662,4069456,10,1
2,1951,110023,10,1,15000,4,1,0,322,1,3,0,0,1,110069,10,35725,15355,32220,98256,79350,25842,17581,25712,39236,174554,509430,12,0
0,1955,110027,65,1,11000,7,0,1,810,3,0,0,0,0,110081,65,146450,56402,53800,203577,170766,19242,34575,31497,119466,24444,1691781,4,1
0,1994,110023,41,0,10000,3,1,2,761,2,0,2,1,3,110064,41,88297,46369,47023,205345,25691,23303,55587,56825,76610,445322,1596746,28,1
2,1963,110032,19,0,11000,6,0,1,739,0,3,2,1,0,110009,19,16419,23375,12631,170771,143701,29777,20846,59111,50108,105635,965826,4,1
2,1973,110053,52,0,10000,5,1,0,607,1,1,1,0,1,110092,52,233194,17211,20089,245258,21199,21373,18183,31666,185743,408294,3563888,12,1
0,1990,110065,31,3,13000,8,1,1,699,2,0,2,1,4,110076,31,240630,29062,37667,100176,190681,42234,25723,35772,65132,136114,4803943,15,0
1,1980,110050,50,2,18000,0,0,2,364,1,1,0,1,0,110043,50,152070,19673,58896,227294,69868,19459,19248,18438,248418,151509,1285140,4,0
0,1996,110013,17,2,22000,5,0,2,631,1,2,1,1,0,110027,17,139801,53588,39580,234788,240759,58180,50309,34082,78484,321163,4521111,15,0
0,1951,110039,52,2,18000,6,1,1,634,3,2,0,1,3,110092,52,60165,11941,28005,88338,54793,15911,50058,10298,203513,365338,4689284,20,0
0,1984,110097,14,3,0,0,1,2,813,2,3,0,0,2,110024,14,98292,34831,59649,65605,174065,40836,41711,55225,100024,494838,4601065,20,0
0,1978,110089,62,3,23000,6,0,2,594,0,2,0,1,0,110019,62,37960,47176,14988,239194,234053,27828,21981,56838,119603,395369,164513,28,0
0,1950,110006,18,1,13000,4,0,1,576,3,3,0,2,1,110025,18,141273,56507,15255,70259,186829,42850,53641,11010,211558,12454,254126,4,0
0,1990,110065,27,1,11000,2,2,0,407,3,2,0,2,3,110098,27,109623,52299,13429,28193,83236,12259,53321,35227,67895,161500,2274181,10,0
2,1958,110081,46,1,6000,9,2,0,565,2,3,0,1,2,110014,46,108562,25276,54354,93564,78576,14230,31552,43158,156769,408955,3841884,24,1
1,1984,110062,3,0,21000,1,0,0,577,2,2,1,0,2,110082,3,31866,39592,20508,137171,98589,42274,12382,11279,212124,487091,3400874,20,1
0,1974,110012,26,2,19000,8,0,1,521,3,3,1,2,2,110026,26,217036,29017,34267,175581,74153,57108,38474,27557,241659,392713,771180,12,1
1,1998,110055,46,3,10000,4,2,2,329,2,2,0,2,3,110066,46,202270,58150,51017,247771,96433,42712,18311,21669,181121,264259,4536600,12,1
0,1974,110076,5,1,8000,6,2,2,408,2,3,1,1,3,110071,5,126684,19469,43225,151653,100585,22214,34554,44666,149412,57301,1849534,24,0
2,1957,110089,9,3,8000,4,0,2,728,1,0,0,1,3,110069,9,33388,43278,16332,112638,64390,16787,14442,34581,222269,488722,4364985,12,0
2,1993,110024,5,2,14000,7,0,0,874,2,0,2,0,0,110050,5,196572,33267,53901,169897,99000,32651,35325,18938,87530,391401,3044555,4,1
0,1957,110057,53,2,21000,9,1,1,698,1,1,1,0,3,110048,53,202039,25172,54973,73222,213800,16366,20792,58947,141961,465488,1053524,10,1
2,1955,110023,55,2,22000,3,2,2,499,1,0,2,2,0,110014,55,211222,46297,37160,74954,101515,38164,43059,31141,66893,368600,3925171,24,1
1,1979,110018,19,0,0,3,1,1,892,3,0,0,0,0,110068,19,231211,58995,18289,78334,178048,54286,12065,54917,165665,128567,328281,28,1
0,1984,110046,62,1,22000,5,2,0,494,1,2,0,2,0,110061,62,78697,28979,26709,15225,33584,29540,42865,48393,65232,485919,749288,8,1
2,1992,110019,15,1,12000,1,0,1,604,3,2,2,0,4,110068,15,153719,30054,17054,55238,174477,38116,16447,17822,237174,389752,2625139,28,0
2,1982,110035,48,3,12000,8,2,0,627,1,3,2,1,1,110066,48,232275,16843,42930,70760,114452,50386,42878,57571,80898,262360,3659031,12,0
1,1978,110044,11,2,11000,9,2,2,459,1,1,0,1,2,110074,11,72373,30180,28418,61745,170676,45234,58281,30561,115247,310012,4098627,32,0
1,1955,110002,39,2,7000,3,2,1,843,1,0,1,2,2,110088,39,23564,56385,32587,175519,187311,10294,31517,27821,173846,432956,3387266,15,0
2,1979,110031,48,2,6000,8,0,2,444,3,1,0,0,0,110091,48,126921,33840,57924,42083,83941,40425,50182,17138,151502,161534,4511623,12,1
2,1954,110017,17,1,5000,1,0,0,495,2,2,2,0,1,110027,17,236420,57755,34969,168124,92010,54817,12957,40332,36118,433332,1782586,12,1
0,1965,110041,40,2,12000,8,1,1,414,2,1,1,1,2,110053,40,218323,55298,50436,115301,157034,50682,50323,29357,71228,25768,638340,8,0
2,1996,110078,47,2,21000,2,0,0,769,0,0,1,1,1,110065,47,175195,21730,16849,122108,103401,21350,15700,18501,47040,420882,3326038,28,1
0,1995,110075,23,1,5000,1,0,0,338,0,1,0,0,0,110073,23,64368,30675,47235,36600,174405,27532,28528,29103,25795,63486,3540752,8,0
0,1965,110016,7,1,6000,3,1,0,441,1,2,0,0,1,110022,7,116021,42207,42697,242622,215694,56615,48901,46609,152142,443081,1516579,8,1
1,1978,110021,28,0,0,8,2,2,579,2,3,0,1,4,110072,28,159737,20496,49535,246757,202372,20289,55633,15982,88151,184758,2435594,12,0
1,1990,110094,6,2,20000,7,0,2,818,1,2,1,2,4,110022,6,72094,20354,37799,81970,206717,29060,49976,23924,20178,365080,3585525,24,1
1,1972,110055,66,1,14000,4,1,0,471,2,1,1,1,1,110067,66,146531,15609,48404,74983,207657,47314,50084,21624,86898,363495,3113955,32,1
1,1959,110075,7,1,19000,2,2,2,717,2,1,1,1,1,110063,7,16071,34488,58095,133525,125854,10754,59468,47964,232168,91273,237797,28,0
1,1979,110023,26,2,20000,2,1,1,626,2,2,1,1,3,110051,26,209771,22187,34659,235695,143185,47500,27664,37354,33656,142801,2071542,20,0
2,1952,110037,6,0,8000,9,1,0,386,0,2,2,1,4,110090,6,162791,31036,12556,165007,132500,32556,17690,21938,59226,289231,3387344,15,0
1,1966,110020,61,1,20000,9,2,2,442,1,1,1,0,3,110011,61,75648,22753,38693,33945,123154,28639,22675,15976,235353,243095,1970764,12,1
0,1993,110001,11,2,20000,9,1,0,392,1,2,1,2,4,110084,11,24718,55098,59886,228780,232893,45365,46484,15205,52171,447896,1389114,20,1
1,1963,110082,33,1,22000,0,1,0,751,2,1,1,1,4,110003,33,227267,25836,33513,186559,13942,39820,41488,51602,109442,212864,919037,28,1
0,1954,110074,55,2,9000,6,0,1,521,0,3,0,0,1,110069,55,186533,20630,31526,166200,102416,11242,51811,21043,19127,171567,1410815,20,0
1,1960,110071,9,0,20000,4,1,2,565,3,2,1,1,0,110035,9,148142,34046,33418,173550,175552,24137,24297,10389,159232,240227,4719714,20,1
2,1955,110064,65,3,14000,1,2,2,869,0,3,2,2,1,110007,65,56429,31319,20936,124914,127669,49091,39175,30428,168023,310572,4539206,4,0
0,1978,110048,65,3,17000,9,0,0,398,2,3,1,1,1,110066,65,192603,43782,19560,133450,198319,45689,47351,44506,69400,199899,2135524,24,0
2,1966,110008,8,2,15000,1,0,1,512,3,0,1,1,0,110020,8,29345,30864,13729,185337,230051,49466,20853,49987,111694,400294,3436139,24,1
2,1983,110021,0,2,16000,7,1,2,633,1,1,1,0,1,110082,0,130760,57316,44964,157231,85933,28685,12432,14490,164855,367632,3144705,24,0
2,1984,110012,30,3,12000,1,0,1,811,2,0,1,2,0,110008,30,213455,30744,25705,65481,248286,37099,40407,48936,196643,358634,916786,12,0
1,1994,110067,39,1,7000,7,2,2,352,3,3,1,0,0,110072,39,84714,59062,36676,156621,207389,24079,18207,28253,96585,392745,3982649,8,0
2,1956,110042,23,2,6000,3,1,2,708,3,0,2,0,3,110060,23,188825,40037,32106,68769,66488,14834,13264,32768,167037,453384,421680,4,1
2,1963,110006,33,3,0,8,1,0,828,2,2,1,1,4,110016,33,139092,55507,23742,152192,133420,50433,55457,57307,74418,298586,4772060,28,0
1,1965,110087,2,1,7000,5,1,0,796,0,2,0,2,2,110098,2,225870,45526,50111,88490,144344,43595,39596,17790,187777,80962,518935,32,0
2,1984,110055,15,0,0,9,0,2,401,0,2,0,2,2,110063,15,221369,13880,42277,106712,146787,18951,46213,18796,97408,275851,2039004,20,0
0,1978,110097,53,3,11000,6,2,0,580,0,2,2,2,0,110024,53,99987,34725,43035,83242,109094,55218,36123,53514,20616,280875,4265496,8,1
1,1982,110013,23,0,13000,2,2,1,815,1,3,2,2,2,110012,23,242062,43700,59722,245944,212316,20727,56935,18632,247732,290271,4582476,12,1
2,1961,110042,17,3,22000,2,0,0,659,3,1,0,1,3,110088,17,20487,29790,43669,22630,217852,19786,54475,33174,246501,35673,2771636,32,1
1,1955,110032,46,1,18000,8,1,0,330,3,1,0,2,1,110036,46,232375,52163,50077,102971,180811,15652,13800,54801,131929,312245,2829417,15,1
0,1972,110059,24,1,23000,9,2,1,377,2,2,0,0,4,110065,24,18795,14721,17654,15234,125961,26764,16172,25397,161760,65096,3987785,4,1
1,1971,110032,30,3,22000,5,1,2,728,0,1,1,1,0,110005,30,142864,36934,41376,139795,134280,20361,58626,37292,238326,212813,572723,15,1
0,1990,110047,23,0,0,1,0,0,344,2,0,2,0,1,110052,23,16873,55374,28345,196054,116750,50230,51674,50614,71815,416397,3275563,12,0
0,1958,110036,53,3,5000,7,2,1,495,2,2,0,2,1,110098,53,109114,32848,42315,36082,53725,37052,15178,42469,152301,42473,302136,10,0
2,1969,110062,37,1,16000,3,1,0,310,2,1,0,2,2,110012,37,239088,29618,29873,193229,203596,37794,12111,24044,14646,444011,996099,24,0
0,1952,110070,11,1,20000,1,2,1,709,3,1,2,2,1,110057,11,47365,22148,46801,239659,50597,22565,35970,40499,60399,468092,1358462,8,1
0,1960,110059,53,0,5000,4,1,2,847,2,2,2,1,3,110015,53,171703,15898,39484,225516,160394,21664,52834,21091,131591,358110,1862158,4,0
1,1950,110051,6,2,22000,6,2,0,550,1,3,0,1,4,110075,6,21392,46801,21853,119376,115167,40746,36869,44704,79612,316895,3981608,15,1
0,1993,110076,30,2,13000,4,0,2,546,0,3,0,1,3,110013,30,138494,35287,58250,119786,118282,55109,24149,37656,185621,25860,3906829,15,1
0,1967,110083,41,1,6000,2,1,1,850,1,2,0,2,3,110091,41,20677,23541,51642,101517,121431,56151,42664,35212,232460,122935,4154648,28,0
2,1967,110033,43,1,0,2,2,2,741,3,3,1,1,3,110025,43,69975,30117,24679,168813,73689,15582,50522,26673,189933,186811,4442237,8,1
2,1986,110078,20,3,22000,1,0,1,352,0,1,2,1,0,110074,20,136645,58487,55567,194772,123770,21470,50431,24646,85579,138657,2365571,12,1
2,1958,110097,26,2,13000,6,0,0,576,1,3,1,2,2,110033,26,231439,39278,18741,231240,195358,26498,40429,22581,235581,396369,497928,24,1
2,1955,110024,4,3,14000,4,0,0,547,2,1,1,1,4,110031,4,247573,16688,25639,74845,102791,12489,38272,22203,25395,270676,4101151,8,0
0,1950,110073,22,1,19000,1,2,1,340,3,0,1,2,4,110025,22,14291,29634,33838,101700,80165,41168,21442,39041,30902,59039,2501159,15,0
2,1954,110044,10,1,10000,0,0,0,646,3,2,1,1,3,110055,10,195565,24878,36054,28000,102233,55984,46225,38024,45659,110683,4228911,10,0
0,1968,110097,23,3,5000,3,1,2,871,3,1,0,2,3,110053,23,41467,33702,17287,201633,20484,45568,45240,21681,20024,370173,1658698,15,0
